local_id	std_id	new_or_modified	MRB_ID	hydseq	sqkm	demtarea	meanq	delivery_target	pname	headflag	termflag	rchtype	meanv	rchtot	length_m	EDANAME	RR	HUC6	station_id	station_name	basin_delineation	edacode	ex_calib	staid	HUC8	del_frac	mean_del_frac	se_del_frac	ci_lo_del_frac	ci_hi_del_frac
81522	81522	F	81522		118.8		59.4	1	ST JOHNS R		3	0	-10000	0	21059.42258		03080103000	30801				S180x			03080103	1	1	0	1	1
81524	81524	F	81524		5.24		2.62	1			3	0	-10000	0	2548.90308		03080103000	30801				S180x			03080103	1	1	0	1	1
81525	81525	F	81525		16.48		8.24	1	ST JOHNS R		3	0	-10000	0	4795.46076		03080103000	30801				S180x			03080103	1	1	0	1	1
81526	81526	F	81526		246.91		123.455	1	ATLANTIC OCEAN		3	0	-10000	0	27798.47135		03080203000	30802				S190x			03080203	1	1	0	1	1
81533	81533	F	81533		6.51		3.255	1	MYAKKA R		3	0	-10000	0	5028.68185		03100102000	31001				G050w			03100102	1	1	0	1	1
81534	81534	F	81534		758.56		379.28	1	ST JOSEPH BAY		3	0	-10000	0	83393.71923		03140101000	31401				G108x			03140101	1	1	0	1	1
81535	81535	F	81535		5.73		2.865	1	CHOCTAWHATCHEE BAY		3	0	-10000	0	4586.10207		03140203000	31402				G120x			03140203	1	1	0	1	1
81536	81536	F	81536		239.86		119.93	1	MOBILE BAY		3	0	-10000	0	43934.27319		03160205000	31602				G150x			03160205	1	1	0	1	1
81537	81537	F	81537		179.34		89.67	1	MOBILE BAY		3	0	-10000	0	31516.68874		03160205000	31602				G150x			03160205	1	1	0	1	1
81538	81538	F	81538		303.98		151.99	1	MISSISSIPPI SOUND		3	0	-10000	0	33284.61755		03170009000	31700				G170w			03170009	1	1	0	1	1
81554	81554	F	81554		0.83		0.415	1	WACCAMAW R		3	0	-10000	0	979.05231	Winyah Bay	03040206001	30402				S060x			03040206	1	1	0	1	1
81738	81738	F	81738		542.75		271.375	1	ATLANTIC OCEAN		3	0	-10000	0	76689.60265		03010205000	30102				S005x			03010205	1	1	0	1	1
81739	81739	F	81739		546.85		273.425	1	ATLANTIC OCEAN		3	0	-10000	0	60284.88739		03010205000	30102				S005x			03010205	1	1	0	1	1
81740	81740	F	81740		450.65		225.325	1	ALBEMARLE SOUND		3	0	-10000	0	98761.30847		03010205000	30102				S010x			03010205	1	1	0	1	1
81741	81741	F	81741		128.48		64.24	1	CURRITUNK SOUND		3	0	-10000	0	54020.84471		03010205000	30102				S010x			03010205	1	1	0	1	1
81742	81742	F	81742		217.78		108.89	1	BACK BAY		3	0	-10000	0	78102.4252		03010205000	30102				S010x			03010205	1	1	0	1	1
81743	81743	F	81743		73.81		36.905	1	NORTH LANDING R		3	0	-10000	0	27493.57865		03010205000	30102				S010x			03010205	1	1	0	1	1
81744	81744	F	81744		299.33		149.665	1	CURRITUNK SOUND		3	0	-10000	0	65071.3004		03010205000	30102				S010x			03010205	1	1	0	1	1
81745	81745	F	81745		115.18		57.59	1	NORTH R		3	0	-10000	0	38569.6644		03010205000	30102				S010x			03010205	1	1	0	1	1
81746	81746	F	81746		385.54		192.77	1	NORTH R		3	0	-10000	0	64967.7648		03010205000	30102				S010x			03010205	1	1	0	1	1
81747	81747	F	81747		137.9		68.95	1	PASQUOTUNK R		3	0	-10000	0	32305.31268		03010205000	30102				S010x			03010205	1	1	0	1	1
81748	81748	F	81748		208.83		104.415	1	ALBEMARLE SOUND		3	0	-10000	0	36443.56621		03010205000	30102				S010x			03010205	1	1	0	1	1
81749	81749	F	81749		150.97		75.485	1	CHOWAN R		3	0	-10000	0	38431.05542		03010203000	30102				S010x			03010203	1	1	0	1	1
81750	81750	F	81750		21.99		10.995	1	SCUPPERNONG R		3	0	-10000	0	13965.28088		03010205000	30102				S010x			03010205	1	1	0	1	1
81751	81751	F	81751		232.39		116.195	1	ALBEMARLE SOUND		3	0	-10000	0	24869.63719		03010205000	30102				S020w			03010205	1	1	0	1	1
81752	81752	F	81752		364.29		182.145	1	ALLIGATOR R		3	0	-10000	0	84650.93751		03010205000	30102				S010x			03010205	1	1	0	1	1
81753	81753	F	81753		136.43		68.215	1	PUNGO R		3	0	-10000	0	64638.72988		03020104000	30201				S020a			03020104	1	1	0	1	1
81754	81754	F	81754		16.51		8.255	1	PUNGO R		3	0	-10000	0	7884.79394		03020104000	30201				S020a			03020104	1	1	0	1	1
81755	81755	F	81755		177.4		88.7	1	PAMLICO R		3	0	-10000	0	33563.56976		03020104000	30201				S020a			03020104	1	1	0	1	1
81756	81756	F	81756		90.42		45.21	1	PAMLICO R		3	0	-10000	0	28351.74868		03020104000	30201				S020a			03020104	1	1	0	1	1
81757	81757	F	81757		150.38		75.19	1	PAMLICO SOUND		3	0	-10000	0	40242.99943		03020105000	30201				S020w			03020105	1	1	0	1	1
81758	81758	F	81758		233.6		116.8	1	PAMLICO SOUND		3	0	-10000	0	56993.21602		03020105000	30201				S020w			03020105	1	1	0	1	1
81759	81759	F	81759		75.28		37.64	1	NEUSE R		3	0	-10000	0	24726.68205		03020204000	30202				S020b			03020204	1	1	0	1	1
81760	81760	F	81760		388.18		194.09	1	NEUSE R		3	0	-10000	0	51921.2822		03020204000	30202				S020b			03020204	1	1	0	1	1
81761	81761	F	81761		121.54		60.77	1	NEUSE R		3	0	-10000	0	25155.51854		03020204000	30202				S020b			03020204	1	1	0	1	1
81762	81762	F	81762		385.48		192.74	1	WEST BAY		3	0	-10000	0	75980.37152		03020106000	30201				S020w			03020106	1	1	0	1	1
81763	81763	F	81763		1199.14		599.57	1	CORE SOUND		3	0	-10000	0	78915.93124		03020106000	30201				S020w			03020106	1	1	0	1	1
81764	81764	F	81764		294.09		147.045	1	NORTH R		3	0	-10000	0	62682.32726		03020106000	30201				S030x			03020106	1	1	0	1	1
81765	81765	F	81765		600.17		300.085	1	NEWPORT R		3	0	-10000	0	69548.75713		03020106000	30201				S030x			03020106	1	1	0	1	1
81766	81766	F	81766		80.65		40.325	1	WHITE OAK R		3	0	-10000	0	23592.85972		03020106000	30201				S030x			03020106	1	1	0	1	1
81767	81767	F	81767		43.81		21.905	1	WHITE OAK R		3	0	-10000	0	16701.78673		03020106000	30201				S030x			03020106	1	1	0	1	1
81768	81768	F	81768		157.95		78.975	1	BOGUE SOUND		3	0	-10000	0	22034.67332		03020106000	30201				S040x			03020106	1	1	0	1	1
81769	81769	F	81769		160.6		80.3	1	NEW R		3	0	-10000	0	43789.21424		03030001000	30300				S040x			03030001	1	1	0	1	1
81770	81770	F	81770		19.33		9.665	1	NEW R		3	0	-10000	0	7752.14818		03030001000	30300				S040x			03030001	1	1	0	1	1
81771	81771	F	81771		247.03		123.515	1	ONSLOW BAY		3	0	-10000	0	56508.32831		03030005000	30300				S050x			03030005	1	1	0	1	1
81772	81772	F	81772		350.99		175.495	1	CAPE FEAR R		3	0	-10000	0	36037.15123		03030005000	30300				S050x			03030005	1	1	0	1	1
81773	81773	F	81773		26.96		13.48	1	CAPE FEAR R		3	0	-10000	0	7107.21228		03030005000	30300				S050x			03030005	1	1	0	1	1
81774	81774	F	81774		376.46		188.23	1	WINYAH BAY		3	0	-10000	0	35978.26757		03040207000	30402				S060x			03040207	1	1	0	1	1
81775	81775	F	81775		389.23		194.615	1	ATLANTIC OCEAN		3	0	-10000	0	73061.2539		03050202000	30502				S076x			03050202	1	1	0	1	1
81776	81776	F	81776		36.82		18.41	1	ATLANTIC OCEAN		3	0	-10000	0	10791.85454		03050202000	30502				S080x			03050202	1	1	0	1	1
81777	81777	F	81777		119.25		59.625	1	ATLANTIC OCEAN		3	0	-10000	0	24199.59595		03050202000	30502				S076x			03050202	1	1	0	1	1
81778	81778	F	81778		31.03		15.515	1	ASHLEY R		3	0	-10000	0	17441.14573		03050202000	30502				S080x			03050202	1	1	0	1	1
81779	81779	F	81779		25.55		12.775	1	CHARLESTON HARBOR		3	0	-10000	0	14479.06154		03050201000	30502				S080x			03050201	1	1	0	1	1
81780	81780	F	81780		232.78		116.39	1	ASHLEY R		3	0	-10000	0	38522.66971		03050202000	30502				S085x			03050202	1	1	0	1	1
81781	81781	F	81781		170.2		85.1	1	STONO R		3	0	-10000	0	23643.45762		03050202000	30502				S093x			03050202	1	1	0	1	1
81782	81782	F	81782		87.84		43.92	1	ATLANTIC OCEAN		3	0	-10000	0	15774.84253		03050208000	30502				S100x			03050208	1	1	0	1	1
81783	81783	F	81783		258.95		129.475	1	ST HELENA SOUND		3	0	-10000	0	49216.90352		03050208000	30502				S110x			03050208	1	1	0	1	1
81784	81784	F	81784		270.25		135.125	1	WILMINGTON R		3	0	-10000	0	57318.47421		03060204000	30602				S125x			03060204	1	1	0	1	1
81785	81785	F	81785		558.22		279.11	1	OSSABAW SOUND		3	0	-10000	0	20357.95996		03060204000	30602				S140x			03060204	1	1	0	1	1
81786	81786	F	81786		114.84		57.42	1	MEDWAY R		3	0	-10000	0	31189.45293		03060204000	30602				S140x			03060204	1	1	0	1	1
81787	81787	F	81787		193.8		96.9	1	ST CATHERINES SOUND		3	0	-10000	0	26550.89705		03060204000	30602				S140x			03060204	1	1	0	1	1
81788	81788	F	81788		248.64		124.32	1	SAPELO SOUND		3	0	-10000	0	51589.49288		03060204000	30602				S140x			03060204	1	1	0	1	1
81789	81789	F	81789		10.05		5.025	1	ALTAMAHA SOUND		3	0	-10000	0	3402.89502		03070106000	30701				S150x			03070106	1	1	0	1	1
81790	81790	F	81790		46.02		23.01	1	ALTAMAHA SOUND		3	0	-10000	0	11363.56267		03070203000	30702				S150x			03070203	1	1	0	1	1
81791	81791	F	81791		70.67		35.335	1	ST SIMONS SOUND		3	0	-10000	0	36459.29639		03070203000	30702				S160x			03070203	1	1	0	1	1
81792	81792	F	81792		224.8		112.4	1	LITTLE SATILLA R		3	0	-10000	0	42817.83855		03070201000	30702				S160x			03070201	1	1	0	1	1
81793	81793	F	81793		330.35		165.175	1	CROOKED R		3	0	-10000	0	57284.88367		03070203000	30702				S160x			03070203	1	1	0	1	1
81794	81794	F	81794		102.93		51.465	1	CUMBERLAND R		3	0	-10000	0	24676.61938		03070203000	30702				S170x			03070203	1	1	0	1	1
81795	81795	F	81795		90.52		45.26	1	ST JOHNS R		3	0	-10000	0	26215.01896		03080103000	30801				S180x			03080103	1	1	0	1	1
81796	81796	F	81796		85.26		42.63	1	ST JOHNS R		3	0	-10000	0	23114.6511		03080103000	30801				S180x			03080103	1	1	0	1	1
81797	81797	F	81797		147.36		73.68	1	ST JOHNS R		3	0	-10000	0	30609.70265		03080103000	30801				S180x			03080103	1	1	0	1	1
81798	81798	F	81798		19.43		9.715	1	ST JOHNS R		3	0	-10000	0	11294.02689		03080103000	30801				S180x			03080103	1	1	0	1	1
81799	81799	F	81799		58.93		29.465	1	ST JOHNS R		3	0	-10000	0	26376.25923		03080103000	30801				S180x			03080103	1	1	0	1	1
81800	81800	F	81800		65.63		32.815	1	ST JOHNS R		3	0	-10000	0	23179.76066		03080103000	30801				S180x			03080103	1	1	0	1	1
81801	81801	F	81801		203.94		101.97	1	ST JOHNS R		3	0	-10000	0	24862.01075		03080103000	30801				S180x			03080103	1	1	0	1	1
81802	81802	F	81802		114.28		57.14	1	ST JOHNS R		3	0	-10000	0	17220.78051		03080103000	30801				S180x			03080103	1	1	0	1	1
81803	81803	F	81803		32.6		16.3	1	ST JOHNS R		3	0	-10000	0	13219.15171		03080103000	30801				S180x			03080103	1	1	0	1	1
81804	81804	F	81804		84.59		42.295	1	ST JOHNS R		3	0	-10000	0	11580.29217		03080103000	30801				S180x			03080103	1	1	0	1	1
81805	81805	F	81805		96.01		48.005	1	ST JOHNS R		3	0	-10000	0	19713.40724		03080103000	30801				S180x			03080103	1	1	0	1	1
81806	81806	F	81806		50.79		25.395	1	ST JOHNS R		3	0	-10000	0	13318.47091		03080103000	30801				S180x			03080103	1	1	0	1	1
81807	81807	F	81807		579.76		289.88	1	ATLANTIC OCEAN		3	0	-10000	0	90938.45663		03080201000	30802				S183x			03080201	1	1	0	1	1
81814	81814	F	81814		56.19		28.095	1	PEACE R		3	0	-10000	0	13777.6657		03100101000	31001				G050w			03100101	1	1	0	1	1
81815	81815	F	81815		58.68		29.34	1	CHARLOTTE HARBOR		3	0	-10000	0	28372.3415		03100102000	31001				G050w			03100102	1	1	0	1	1
81816	81816	F	81816		418.02		209.01	1	MYAKKA R		3	0	-10000	0	68010.41172		03100201000	31002				G050w			03100201	1	1	0	1	1
81817	81817	F	81817		387.72		193.86	1	LEMON BAY		3	0	-10000	0	73643.69542		03100201000	31002				G056x			03100201	1	1	0	1	1
81818	81818	F	81818		206.86		103.43	1	GULF OF MEXICO		3	0	-10000	0	36374.04633		03100201000	31002				G060x			03100201	1	1	0	1	1
81819	81819	F	81819		56.46		28.23	1	MANATEE R		3	0	-10000	0	20136.3989		03100202000	31002				G070x			03100202	1	1	0	1	1
81820	81820	F	81820		112.64		56.32	1	TAMPA BAY		3	0	-10000	0	23057.31502		03100206000	31002				G070x			03100206	1	1	0	1	1
81821	81821	F	81821		270.58		135.29	1	HILLSBOROUGH BAY		3	0	-10000	0	57448.01741		03100206000	31002				G070x			03100206	1	1	0	1	1
81822	81822	F	81822		318.12		159.06	1	GULF OF MEXICO		3	0	-10000	0	52439.24603		03100207000	31002				G074x			03100207	1	1	0	1	1
81823	81823	F	81823		735.19		367.595	1	GULF OF MEXICO		3	0	-10000	0	45920.66672		03100207000	31002				G074x			03100207	1	1	0	1	1
81824	81824	F	81824		1065.78		532.89	1	GULF OF MEXICO		3	0	-10000	0	49889.6107		03100207000	31002				G074x	1		03100207	1	1	0	1	1
81825	81825	F	81825		114.12		57.06	1	WITHLACOOCHEE BAY		3	0	-10000	0	23327.86781		03110101000	31101				G078x			03110101	1	1	0	1	1
81826	81826	F	81826		97.08		48.54	1	SUWANNEE SOUND		3	0	-10000	0	11642.35965		03110102000	31101				G080x			03110102	1	1	0	1	1
81827	81827	F	81827		298.29		149.145	1	APPALACHEE BAY		3	0	-10000	0	78678.77886		03120001000	31200				G090x	1		03120001	1	1	0	1	1
81828	81828	F	81828		605.19		302.595	1	OCHLOCKNEE BAY		3	0	-10000	0	56212.93093		03120003000	31200				G095x			03120003	1	1	0	1	1
81829	81829	F	81829		90.42		45.21	1	OCHLOCKNEE BAY		3	0	-10000	0	19434.7091		03130013000	31300				G100x			03130013	1	1	0	1	1
81830	81830	F	81830		184.23		92.115	1	ST GEORGE SOUND		3	0	-10000	0	18986.50471		03130013000	31300				G100x			03130013	1	1	0	1	1
81831	81831	F	81831		254.59		127.295	1	ST GEORGE SOUND		3	0	-10000	0	44692.19897		03130013000	31300				G100x			03130013	1	1	0	1	1
81832	81832	F	81832		414.49		207.245	1	GULF OF MEXICO		3	0	-10000	0	77196.31809		03140101000	31401				G110x			03140101	1	1	0	1	1
81833	81833	F	81833		241.5		120.75	1	GULF OF MEXICO		3	0	-10000	0	44974.79055		03140101000	31401				G115x			03140101	1	1	0	1	1
81834	81834	F	81834		212.47		106.235	1	GULF OF MEXICO		3	0	-10000	0	26437.3169		03140101000	31401				G118x			03140101	1	1	0	1	1
81835	81835	F	81835		182.92		91.46	1	CHOCTAWHATCHEE BAY		3	0	-10000	0	45207.2758		03140102000	31401				G120x			03140102	1	1	0	1	1
81836	81836	F	81836		528.23		264.115	1	GULF OF MEXICO		3	0	-10000	0	46567.50551		03140102000	31401				G120x			03140102	1	1	0	1	1
81895	81895	F	81895		66.46		33.23	1	L BORGNE		3	0	-10000	0	7301.78289		03180004000	31800				G170a			03180004	1	1	0	1	1
81896	81896	F	81896		30.97		15.485	1	L BORGNE		3	0	-10000	0	6820.07496		03180004000	31800				G170a			03180004	1	1	0	1	1
81897	81897	F	81897		67.94		33.97	1	PUNGO R		3	0	-10000	0	27446.82641		03020104000	30201				S020a			03020104	1	1	0	1	1
4558	4558	F	4558	1	105.3	105.3	32.86	0	FLAT CR	1	0	0	0.6	1.90912	30167.78101	Albemarle Sound	03010101003	30101				S010x			03010101	0.5710154319	0.57389168	0.0920143501	0.4496226249	0.7413523955
4561	4561	F	4561	2	111.41	111.41	41.06	0	ELK CR	1	0	0	0.66	1.70374	29614.73493	Albemarle Sound	03010101006	30101				S010x			03010101	0.5151877997	0.5193808689	0.0887767847	0.4032500408	0.6805677638
4563	4563	F	4563	3	130.2	130.2	28.56	0	*A	1	0	0	0.56	1.40497	20721.11259	Albemarle Sound	03010101008	30101				S010x			03010101	0.476505064	0.4810963699	0.0885349873	0.3675823123	0.6389666631
4564	4564	F	4564	4	141.9	141.89999	93.5	0	BIG OTTER R	1	0	0	0.95	1.01396	25369.12278	Albemarle Sound	03010101009	30101				S010x			03010101	0.476505064	0.4810963699	0.0885349873	0.3675823123	0.6389666631
4562	4562	F	4562	5	45.39	317.48999	139.24	0	BIG OTTER R	0	0	0	0.84	0.55869	12359.70067	Albemarle Sound	03010101007	30101				S010x			03010101	0.5151877997	0.5193808689	0.0887767847	0.4032500408	0.6805677638
4560	4560	F	4560	6	16.65	445.54996	186.55	0	BIG OTTER R	0	0	0	0.97	0.17967	4589.92146	Albemarle Sound	03010101005	30101				S010x			03010101	0.5282833183	0.5322455601	0.0892004468	0.4157730225	0.6970366549
4565	4565	F	4565	7	180.98	180.98	41.73	0	LITTLE OTTER R	1	0	0	0.67	1.70278	30046.47322	Albemarle Sound	03010101010	30101				S010x			03010101	0.5282833183	0.5322455601	0.0892004468	0.4157730225	0.6970366549
4559	4559	F	4559	8	222.09	848.62	250.07	0	BIG OTTER R	0	0	0	1.12	0.55676	16422.66526	Albemarle Sound	03010101004	30101				S010x			03010101	0.5710154319	0.57389168	0.0920143501	0.4496226249	0.7413523955
4557	4557	F	4557	9	71.05	1024.97	304.59	0	BIG OTTER R	0	0	0	1.23	0.47672	15442.8598	Albemarle Sound	03010101001	30101	21VASWCB.4ABOR000.62	ROUTE 712 BRIDGE, NEAR CONFLUENCE WITH ROANOKE R		S010x			03010101	0.6103408434	0.6117751511	0.0967544505	0.4791259612	0.7885503441
4568	4568	F	4568	10	82.9	82.900002	33.35	0	GOOSE CR, N FK	1	0	0	0.6	0.74342	11747.5268	Albemarle Sound	03010101013	30101				S010x			03010101	0.4481862815	0.4525331796	0.0919333322	0.3448904965	0.6170344159
4569	4569	F	4569	11	36.45	36.450001	14.11	0	GOOSE CR, S FK	1	0	0	0.42	1.06249	11752.58869	Albemarle Sound	03010101014	30101				S010x			03010101	0.4481862815	0.4525331796	0.0919333322	0.3448904965	0.6170344159
4567	4567	F	4567	12	550.27	669.62	189.21	0	GOOSE CR	0	0	0	0.98	2.14226	55291.41041	Albemarle Sound	03010101012	30101				S010x			03010101	0.6045585901	0.6056562961	0.1022510344	0.472480554	0.7935310122
4572	4572	F	4572	13	87.07	87.07	32.98	0	*B	1	0	0	0.6	1.32635	20958.85308	Albemarle Sound	03010101030	30101				S010x			03010101	0.2130944878	0.2045265611	0.0777252607	0.1185666669	0.3413303421
4574	4574	F	4574	14	201.1	201.10001	43.69	0	*C	1	0	0	0.68	1.5612	27959.26202	Albemarle Sound	03010101032	30101	21VASWCB.4AROA202.20	14TH. ST. BRIDGE ABOVE ROANOKE STP	poor	S010x			03010101	0.2124862452	0.2039554981	0.0775618458	0.118039527	0.3400193597
4576	4576	F	4576	15	76.67	76.669998	44.42	0	MASON CR	1	0	0	0.69	1.4175	25759.07428	Albemarle Sound	03010101034	30101	21VASWCB.4AROA212.17	ROUTE 11 BRIDGE BELOW EATON, INC.	poor	S010x			03010101	0.1969176472	0.1892551313	0.0735834807	0.1087538819	0.3218618792
4579	4579	F	4579	16	104.75	104.75	30.85	0	BRADSHAW CR	1	0	0	0.58	1.94978	29783.33699	Albemarle Sound	03010101037	30101				S010x			03010101	0.1397276119	0.1338547184	0.0618774636	0.0723261407	0.2591518855
4580	4580	F	4580	17	168.53	168.53999	25.68	0	ROANOKE R, N FK	1	0	0	0.54	1.75016	24890.34387	Albemarle Sound	03010101038	30101				S010x			03010101	0.1397276119	0.1338547184	0.0618774636	0.0723261407	0.2591518855
4578	4578	F	4578	18	35.57	308.85999	72.86	0	ROANOKE R, N FK	0	0	0	0.59	1.01477	15768.02857	Albemarle Sound	03010101036	30101				S010x			03010101	0.1610098922	0.1547290212	0.065776536	0.0875611474	0.2782448427
4582	4582	F	4582	19	92.58	92.580002	21.18	0	ELLIOT CR	1	0	0	0.49	1.57729	20354.86336	Albemarle Sound	03010101040	30101				S010x			03010101	0.1514606179	0.1454003502	0.063972636	0.0806324534	0.2705678653
4584	4584	F	4584	20	14.78	14.78	13.32	0	PURGATORY CR	1	0	0	0.41	0.64708	6987.12465	Albemarle Sound	03010101042	30101				S010x			03010101	0.147193565	0.141212052	0.0631964818	0.0775846988	0.2671948259
4586	4586	F	4586	21	61.43	61.43	26.63	0	ROANOKE R, LICK FK	1	0	0	0.55	0.95494	13832.3921	Albemarle Sound	03010101044	30101				S010x			03010101	0.1427444779	0.136832141	0.0624048422	0.0744395454	0.2623387893
4587	4587	F	4587	22	72.8	72.800003	34.07	0	ROANOKE R, S FK	1	0	0	0.61	1.09733	17629.0124	Albemarle Sound	03010101045	30101				S010x			03010101	0.1427444779	0.136832141	0.0624048422	0.0744395454	0.2623387893
4585	4585	F	4585	23	11.01	145.24001	66.89	0	ROANOKE R, S FK	0	0	0	0.56	0.21969	3240.11422	Albemarle Sound	03010101043	30101				S010x			03010101	0.147193565	0.141212052	0.0631964818	0.0775846988	0.2671948259
4583	4583	F	4583	24	16.91	176.93001	85.79	0	ROANOKE R, S FK	0	0	0	0.64	0.20455	3447.72067	Albemarle Sound	03010101041	30101				S010x			03010101	0.1514606179	0.1454003502	0.063972636	0.0806324534	0.2705678653
4581	4581	F	4581	25	35.55	305.06	115.97	0	ROANOKE R, S FK	0	0	0	0.76	0.43763	8759.46404	Albemarle Sound	03010101039	30101				S010x			03010101	0.1610098922	0.1547290212	0.065776536	0.0875611474	0.2782448427
4577	4577	F	4577	26	212.24	826.15997	240.52	0	ROANOKE R	0	0	0	0.88	1.44101	33397.18049	Albemarle Sound	03010101035	30101	21VASWCB.4AROA227.42	RT. 773 AT GAGING STA. IN LAFAYEETTE		S010x			03010101	0.1969176472	0.1892551313	0.0735834807	0.1087538819	0.3218618792
4575	4575	F	4575	27	111.2	1014.03	308.92	0	ROANOKE R	0	0	0	0.99	0.54465	14200.65471	Albemarle Sound	03010101033	30101				S010x			03010101	0.2124862452	0.2039554981	0.0775618458	0.118039527	0.3400193597
4573	4573	F	4573	28	0.27	1215.42	353.63	0	ROANOKE R	0	0	0	1.05	0.02046	565.89972	Albemarle Sound	03010101031	30101				S010x			03010101	0.2130944878	0.2045265611	0.0777252607	0.1185666669	0.3413303421
4571	4571	F	4571	29	23.54	1326.03	402.34	0	ROANOKE R	0	0	0	1.11	0.28834	8429.1041	Albemarle Sound	03010101029	30101				S010x			03010101	0.2218538678	0.2127235866	0.080147101	0.1262508841	0.359465177
4588	4588	F	4588	30	149.41	149.41	45.98	0	BACK CR	1	0	0	0.7	1.82279	33604.16446	Albemarle Sound	03010101046	30101				S010x			03010101	0.2218538678	0.2127235866	0.080147101	0.1262508841	0.359465177
10622	10622	F	10622	31	72.5	1547.9401	476.63	0	ROANOKE R	0	0	0	1.2	0.38883	12288.5124	Albemarle Sound	03010101028	30101				S010x			03010101	0.234238857	0.2242282846	0.0837938071	0.1369031898	0.3808764574
10630	10630	F	10630	32	316.97	1864.91	476.63	0	ROANOKE R	0	0	1	1.2	0.978	30908.70735	Albemarle Sound	03010101028	30101				S010x			03010101	0.234238857	0.2242282846	0.0837938071	0.1369031898	0.3808764574
4589	4589	F	4589	33	117.03	117.03	40.22	0	MAGGOTTY CR	1	0	0	0.66	1.78567	31038.75843	Albemarle Sound	03010101052	30101				S010x			03010101	0.2186968068	0.2097749997	0.0792593734	0.1234614137	0.3534660155
4591	4591	F	4591	34	82.52	82.519997	23.34	0	BLACKWATER R, N FK	1	0	0	0.52	1.32145	18097.27072	Albemarle Sound	03010101054	30101				S010x			03010101	0.1642701657	0.1578998701	0.0664155282	0.0899601255	0.2806415166
4592	4592	F	4592	35	72.62	72.620003	23.97	0	BLACKWATER R, S FK	1	0	0	0.52	1.36123	18642.12568	Albemarle Sound	03010101055	30101				S010x			03010101	0.1642701657	0.1578998701	0.0664155282	0.0899601255	0.2806415166
4590	4590	F	4590	36	149.65	304.79999	94.62	0	BLACKWATER R	0	0	0	0.68	2.04838	36684.19157	Albemarle Sound	03010101053	30101				S010x			03010101	0.2186968068	0.2097749997	0.0792593734	0.1234614137	0.3534660155
10624	10624	F	10624	37	35.65	457.48001	149.64	0	BLACKWATER R	0	0	0	0.87	0.49142	11259.91325	Albemarle Sound	03010101051	30101				S010x			03010101	0.234238857	0.2242282846	0.0837938071	0.1369031898	0.3808764574
10632	10632	F	10632	38	85.25	542.72998	149.64	0	BLACKWATER R	0	0	1	0.87	0.64542	14788.38551	Albemarle Sound	03010101051	30101				S010x			03010101	0.234238857	0.2242282846	0.0837938071	0.1369031898	0.3808764574
4596	4596	F	4596	39	107.44	107.44	28.02	0	HATCHET CR	1	0	0	0.56	1.60407	23657.65362	Albemarle Sound	03010101061	30101				S010x			03010101	0.286035043	0.2869132423	0.0894468529	0.1987924551	0.468415757
